-80.4757389347337,37.2040570285143
-80.4756789197299,37.2041170585293
-80.4756189047262,37.2041170585293
-80.4755588897224,37.2041170585293
-80.4754988747187,37.2041170585293
-80.4754388597149,37.2041170585293
-80.4753788447112,37.2041170585293
-80.4753188297074,37.2041170585293
-80.4752588147037,37.2041170585293
-80.4751987996999,37.2041170585293
-80.4751387846962,37.2041170585293
-80.4750787696924,37.2041170585293
-80.4750187546887,37.2041170585293
-80.4749587396849,37.2041170585293
-80.4748987246812,37.2041170585293
-80.4748387096774,37.2041170585293
-80.4747786946737,37.2041170585293
-80.4747186796699,37.2041170585293
-80.4746586646662,37.2041170585293
-80.4745986496624,37.2041170585293
-80.4745386346587,37.2041170585293
-80.4745386346587,37.2041170585293
-80.4744786196549,37.2041770885443
-80.4744186046512,37.2042371185593
-80.4743585896474,37.2042971485743
-80.4742985746437,37.2043571785893
-80.4742385596399,37.2044172086043
-80.4741785446362,37.2044772386193
-80.4741785446362,37.2044772386193
-80.4741185296324,37.2044172086043
-80.4740585146287,37.2043571785893
-80.4739984996249,37.2042971485743
-80.4739384846212,37.2042371185593
-80.4738784696174,37.2041770885443
-80.4738184546136,37.2041170585293
-80.4737584396099,37.2040570285143
-80.4736984246062,37.2039969984992
-80.4736384096024,37.2039369684842
-80.4735783945986,37.2038769384692
-80.4735183795949,37.2038169084542
-80.4734583645911,37.2037568784392
-80.4733983495874,37.2036968484242
-80.4733383345836,37.2036368184092
-80.4732783195799,37.2035767883942
-80.4732183045761,37.2035767883942
-80.4731582895724,37.2035767883942
-80.4731582895724,37.2036368184092
-80.4731582895724,37.2036968484242
-80.4730982745686,37.2036968484242
-80.4730382595649,37.2036968484242
-80.4729782445611,37.2036968484242
-80.4729182295574,37.2036968484242
-80.4729182295574,37.2036968484242
-80.4728582145536,37.2036968484242
-80.4727981995499,37.2037568784392
-80.4727381845461,37.2038169084542
-80.4726781695424,37.2038769384692
-80.4726181545386,37.2039369684842
-80.4725581395349,37.2039969984992
-80.4724981245311,37.2040570285143
-80.4724981245311,37.2041170585293
-80.4724981245311,37.2041770885443
-80.4724981245311,37.2042371185593
-80.4724981245311,37.2042971485743
-80.4724981245311,37.2043571785893
-80.4724981245311,37.2044172086043
-80.4724981245311,37.2044772386193
-80.4724981245311,37.2045372686343
-80.4724981245311,37.2045972986493
-80.4724981245311,37.2046573286643
-80.4724981245311,37.2047173586793
-80.4724981245311,37.2047773886943
-80.4724981245311,37.2048374187094
-80.4724981245311,37.2048974487244
-80.4724981245311,37.2049574787394
-80.4724981245311,37.2050175087544
-80.4724981245311,37.2050775387694
-80.4724981245311,37.2050775387694
-80.4724981245311,37.2050175087544
-80.4724981245311,37.2049574787394
-80.4724981245311,37.2048974487244
-80.4724981245311,37.2048374187094
-80.4724981245311,37.2047773886943
-80.4724981245311,37.2047173586793
-80.4724981245311,37.2046573286643
-80.4724981245311,37.2045972986493
-80.4724981245311,37.2045372686343
-80.4724981245311,37.2044772386193
-80.4724981245311,37.2044172086043
-80.4724981245311,37.2043571785893
-80.4724981245311,37.2042971485743
-80.4724981245311,37.2042371185593
-80.4724981245311,37.2041770885443
-80.4724981245311,37.2041170585293
-80.4724981245311,37.2040570285143
-80.4724981245311,37.2039969984992
-80.4724981245311,37.2039369684842
-80.4724981245311,37.2038769384692
-80.4724981245311,37.2038169084542
-80.4724981245311,37.2037568784392
-80.4724981245311,37.2036968484242
-80.4724981245311,37.2036368184092
-80.4724981245311,37.2035767883942
-80.4724981245311,37.2035167583792
-80.4724981245311,37.2034567283642
-80.4725581395349,37.2034567283642
-80.4726181545386,37.2034567283642
-80.4726781695424,37.2034567283642
-80.4727381845461,37.2033966983492
-80.4727981995499,37.2033366683342
-80.4728582145536,37.2032766383192
-80.4729182295574,37.2032166083041
-80.4729782445611,37.2031565782891
-80.4730382595649,37.2030965482741
-80.4730982745686,37.2030365182591
-80.4731582895724,37.2029764882441
-80.4731582895724,37.2029164582291
-80.4731582895724,37.2029164582291
-80.4731582895724,37.2029764882441
-80.4731582895724,37.2029764882441
-80.4731582895724,37.2029164582291
-80.4731582895724,37.2028564282141
-80.4731582895724,37.2027963981991
-80.4731582895724,37.2027363681841
-80.4731582895724,37.2026763381691
-80.4731582895724,37.2026163081541
-80.4730982745686,37.2026163081541
-80.4730382595649,37.2026163081541
-80.4729782445611,37.2026163081541
